3400934044595;DEXERYL CREME TUBE 250G 1;EMOLLIENTS ET PROTECTEURS
3400934044717;PHYSIOMYCINE 300MG GELULE 16;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934045547;DILTIAZEM VIATRIS 60MG CPR 30;INHIBITEURS CALCIQUES
3400934045837;SPIRONOLACTONE ALTIZIDE RPG CPR 30;DIURETIQUES
3400934047039;SECTRAL 200MG CPR 30;BETABLOQUANTS
3400934052460;MOPRAL 10 MG GELULE 30;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934052750;ZOLTUM 10 MG GELULE 30;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934053061;CROMABAK 2% COLLYRE FL 10ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934053290;MULTICROM 2% COLLYRE FL 10ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934053702;SKENAN LP 200MG GELULE 14;ANALGESIQUES
3400934057144;TOCOLION 500MG CAPSULE 30;VITAMINES
3400934058783;SPIRAMYCINE RPG 3 M U.I. 1 BOITE DE 10, COMPRIMES;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934060335;AIROMIR AUTOHALER 100 MICROG SUSP 1;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES
3400934060915;AMOXICILLINE RPG 250 MG/5 ML PDR FL 1;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934061226;AMOXICILLINE RPG 500MG/5ML PDR FL 1;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934061745;AMOXICILLINE RPG 1 G 1 BOITE DE 6, COMPRIMES DISPE;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934061974;AMOXICILLINE RPG 500 MG GELULE  12;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934062056;FARESTON 60MG CPR 30;THERAPEUTIQUE ENDOCRINE
3400934064357;SPAGULAX MUCILAGE PUR GRANULES SACH 20;LAXATIFS
3400934065187;MUCOMYST 200MG PDR ORALE SACHET 18;MEDICAMENTS DU RHUME ET DE LA TOUX
3400934069550;SPAGULAX 2,143 G PDR ORALE EFF 20;LAXATIFS
3400934073861;DICLOFENAC SODIQUE RPG 50 MG 1 BOITE DE 30, COMPRI;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX
3400934075124;NITRIDERM TTS 15MG/24H DISP TRANSDER 30;MEDICAMENTS EN CARDIOLOGIE
3400934081095;MOPRAL 20 MG GELULE GASTRO-RESIS 7;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934081217;MOPRAL 20 MG GELULE GASTRO-RESIS 14;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934081446;MOPRAL 20 MG GELULE GASTRO-RESIS 28;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934083228;OPTIJECT 300 SOL INJ SER 50ML 1;PRODUITS DE CONTRASTE
3400934083686;OPTIJECT 300 SOL INJ SER + P 100ML 1;PRODUITS DE CONTRASTE
3400934083808;OPTIJECT 300 SOL INJ SER + P 125ML 1;PRODUITS DE CONTRASTE
3400934086298;OPTIJECT 350 SOL INJ SER 50ML 1;PRODUITS DE CONTRASTE
3400934086649;OPTIJECT 350 SOL INJ SER + P 100ML 1;PRODUITS DE CONTRASTE
3400934086878;OPTIJECT 350 SOL INJ SER + P 125ML 1;PRODUITS DE CONTRASTE
3400934089480;ZYMAFLUOR 0,50MG CPR 100;PREPARATIONS STOMATOLOGIQUES
3400934090141;CYPROTERONE MYL 50MG CPR 20;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934090370;DERMESTRIL 100 MICROG/24H DISP 8;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934090431;DERMESTRIL 50 MICROG/24H DISP 8;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934090660;DERMESTRIL 25 MICROG/24H DISP 8;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934090899;THAIS 50 MICROG/24H DISP 8;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934090950;THAIS 25 MICROG/24H DISP 8;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934097126;ZOLTUM 20 MG GELULE 28;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934097645;SPIRONOLACTONE ALTIZIDE VIATRIS CPR 30;DIURETIQUES
3400934098017;ZOLTUM 10 MG GELULE 28;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934103650;DALACINE 300 MG GELULE 16;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934104831;DEBRIDAT 4,8MG/ML ENF NR ORAL 125ML 1;MEDICAMENTS POUR LES DESORDRES FONCTIONNELS GASTRO-INTESTINAUX
3400934105432;IOPIDINE 1% M/V COLLYRE UNIDOSE 2;MEDICAMENTS OPHTALMOLOGIQUES
3400934115608;CALCIPRAT VIT D3 500MG/400UI CPR 60;SUPPLEMENTS MINERAUX
3400934115776;CALPEROS D3 500MG/400UI CPR 60;SUPPLEMENTS MINERAUX
3400934116896;MYNOCINE 100 MG GELULE 15;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934124471;CELESTENE 2MG CPR DISP 20;CORTICOIDES A USAGE SYSTEMIQUE
3400934124822;MYCOSTER 1% PDR 1;ANTIFONGIQUES A USAGE DERMATOLOGIQUE
3400934125652;DECAPEPTYL LP 11,25MG PDR ET SOL INJ 1;THERAPEUTIQUE ENDOCRINE
3400934125942;GYDRELLE 0,1% CREME VAGINALE 1;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934126024;GABITRIL 5MG CPR 50;ANTIEPILEPTIQUES
3400934126253;GABITRIL 10MG CPR 50;ANTIEPILEPTIQUES
3400934126482;GABITRIL 15MG CPR 50;ANTIEPILEPTIQUES
3400934127373;TIMOLOL NOV 0,50% COLLYRE FL 5ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934130045;MOPRAL 10 MG GELULE 14;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934130106;MOPRAL 10 MG GELULE 28;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934130274;HYTRINE 5MG CPR 28;MEDICAMENTS UROLOGIQUES
3400934135019;QUINIMAX 500MG CPR 9;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES
3400934136139;XOLAAM CPR 40;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934138201;ORAVIR 500MG CPR 21;ANTIVIRAUX A USAGE SYSTEMIQUE
3400934140501;KETOPROFENE SUN LP 200 MG 1 BOITE DE 14, GELULES A;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX
3400934142680;HUMALOG 1000 UI SOL INJ FL 1;MEDICAMENTS DU DIABETE
3400934145124;EPIVIR 10 MG/ML SOL BUV 1;ANTIVIRAUX A USAGE SYSTEMIQUE
3400934145292;EPIVIR 150 MG CPR 60;ANTIVIRAUX A USAGE SYSTEMIQUE
3400934147135;LAMICTAL 50 MG CPR DISP 30;ANTIEPILEPTIQUES
3400934147364;LAMICTAL 200 MG CPR DISP 30;ANTIEPILEPTIQUES
3400934147425;FEMARA 2,5MG CPR 30;THERAPEUTIQUE ENDOCRINE
3400934147715;ENTOCORT 3MG GELULE 45;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX
3400934147883;ENTOCORT 3MG GELULE 90;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX
3400934151446;FRAMYXONE SOL AURICULAIRE 1;MEDICAMENTS OTOLOGIQUES
3400934152566;TERGYNAN CPR VAGINAL 10;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE
3400934164682;RILUTEK 50MG CPR 56;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400934164743;CIMETIDINE MYL 800MG CPR 15;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934166525;AVAXIM 160U SUSP INJ SER AIG ATTACHE 1;VACCINS
3400934168475;NUREFLEX 400MG CPR 20;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX
3400934170836;ZELITREX 500MG CPR 10;ANTIVIRAUX A USAGE SYSTEMIQUE
3400934171727;CLAMOXYL 1G CPR DISP 14;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934175220;SICCAFLUID 0,25% GEL OPH FL 10G 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934176579;OXYBUTYNINE CRISTERS 5 MG CPR 0;MEDICAMENTS UROLOGIQUES
3400934177002;ZYRTEC 10MG/ML BUV FL 15ML 1;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE
3400934178122;BECLO RHINO 50MICROG SUSP NAS 100 1;PREPARATIONS NASALES
3400934178290;BECLO RHINO 50MICROG SUSP NAS 200 1;PREPARATIONS NASALES
3400934185564;DEXTROCIDINE 0,3% SIROP FL 150ML 1;MEDICAMENTS DU RHUME ET DE LA TOUX
3400934195211;MONAZOL 300MG OVULE 1;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE
3400934195389;INDOCOLLYRE 0,1% COLLYRE FL 5ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934197741;IXEL 25MG GELULE 56;PSYCHOANALEPTIQUES
3400934198571;IXEL 50MG GELULE 56;PSYCHOANALEPTIQUES
3400934199691;GENOTONORM 12 MG/1ML PDR ET SOL INJ 1;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934201684;CYPROTERONE BGA 100MG CPR 60;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934207259;CLOMIPRAMINE MYL 10MG CPR 60;PSYCHOANALEPTIQUES
3400934207839;CLOMIPRAMINE VIATRIS 25MG CPR 50;PSYCHOANALEPTIQUES
3400934210211;AMAREL 1MG CPR 30;MEDICAMENTS DU DIABETE
3400934210389;AMAREL 2MG CPR 30;MEDICAMENTS DU DIABETE
3400934210440;AMAREL 3MG CPR 30;MEDICAMENTS DU DIABETE
3400934210501;AMAREL 4MG CPR 30;MEDICAMENTS DU DIABETE
3400934212970;FRAGMINE 7 500UI AXA/0,75ML SOL INJ 10;ANTITHROMBOTIQUES
3400934213052;FRAGMINE 10 000UI AXA/1ML SOL INJ 10;ANTITHROMBOTIQUES
3400934213571;LAROSCORBINE 1G/5ML SOL INJ IV 6;VITAMINES
3400934215063;XYLOCAINE 5 MG/ML SOL INJ 20ML 1;ANESTHESIQUES
3400934215872;UMATROPE 6 MG/3 ML PDR ET SOL INJ 1;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934215933;UMATROPE 12 MG/3 ML PDR ET SOL INJ 1;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934216015;UMATROPE 24 MG/3 ML PDR ET SOL INJ 1;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934216992;INNOHEP 4 500UI AXA/0,45ML SOL INJ 2;ANTITHROMBOTIQUES
3400934217074;INNOHEP 4 500UI AXA/0,45ML SOL INJ 6;ANTITHROMBOTIQUES
3400934217135;INNOHEP 4 500UI AXA/0,45ML SOL INJ 10;ANTITHROMBOTIQUES
3400934218194;XOLAAM SUSP BUV FL 1;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934223228;SERTRALINE PFZ 50MG GELULE 28;PSYCHOANALEPTIQUES
3400934223976;XYLOCAINE 10 MG/ML SOL INJ FL 20ML 1;ANESTHESIQUES
3400934224058;XYLOCAINE 400 MG SS CONS SOL INJ 1;ANESTHESIQUES
3400934232732;CYPROTERONE BGA 50MG CPR 20;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934234453;KREDEX 6,25MG CPR 28;BETABLOQUANTS
3400934234743;KREDEX 12,5MG CPR 28;BETABLOQUANTS
3400934236525;ARIMIDEX 1MG CPR 30;THERAPEUTIQUE ENDOCRINE
3400934237355;EFFICORT HYDROPHILE 0,127% CREME 30G 1;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES
3400934237416;COLOPRIV 200 MG (CHLORHYDRATE DE MEBEVERINE) GE, 1;MEDICAMENTS POUR LES DESORDRES FONCTIONNELS GASTRO-INTESTINAUX
3400934237706;ZYPREXA 5MG CPR 28;PSYCHOLEPTIQUES
3400934238307;DUROGESIC 25 MICROG/H DISP TRANSDERM 5;ANALGESIQUES
3400934238475;DUROGESIC 50 MICROG/H DISP TRANSDERM 5;ANALGESIQUES
3400934238536;DUROGESIC 75 MICROG/H DISP TRANSDERM 5;ANALGESIQUES
3400934238765;DUROGESIC 100MICROG/H DISP TRANSDERM 5;ANALGESIQUES
3400934239076;NUTRIVISC 20MG COLLYRE UNIDOSE 30;MEDICAMENTS OPHTALMOLOGIQUES
3400934239946;DELIDOSE 1MG/1G GEL 28;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934240195;DELIDOSE 0,5MG/0,5G GEL 28;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934240485;ZOFORA 20MG SOL INJ IM 2;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX
3400934242908;DYSALFA 1MG CPR 15;MEDICAMENTS UROLOGIQUES
3400934243158;DYSALFA 5MG CPR 28;MEDICAMENTS UROLOGIQUES
3400934243677;OROMONE 2 MG CPR 28;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934244100;SANDOSTATINE 0,05 MG SOL INJ 6;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934244278;SANDOSTATINE 0,1 MG SOL INJ 6;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934244339;SANDOSTATINE 500 MCG SOL INJ 6;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934249013;RANITIDINE BGA 300 MG CPR EFF 14;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934250071;EUROBIOL 25 000 U. 1 BOITE DE 90, MICROGRANULES GA;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES
3400934252891;LACRYVISC 0,3% GEL OPH UNIDOSE 30;MEDICAMENTS OPHTALMOLOGIQUES
3400934254093;QUADRASA 2G PDR RECTALE 7;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX
3400934258237;DILTIAZEM BIOGARAN LP 90 MG 1 BOITE DE 56, GELULES;INHIBITEURS CALCIQUES
3400934258756;DILTIAZEM BGA LP 120MG GELULE 56;INHIBITEURS CALCIQUES
3400934263729;VERAPAMIL BGA LP 240MG GELULE 30;INHIBITEURS CALCIQUES
3400934263958;KREDEX 25MG CPR 28;BETABLOQUANTS
3400934272424;QUINIMAX 250 MG SOL INJ 3;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES
3400934291173;PHYSIOS 500 MG (PIDOLATE DE CALCIUM) 1 BOITE DE 60;SUPPLEMENTS MINERAUX
3400934291234;MORPHINE CHL LAV 10MG/ML 5ML 10;ANALGESIQUES
3400934291463;MORPHINE CHL LAV 100 MG INJ 10;ANALGESIQUES
3400934292125;PROFENID 100 MG SOL INJ IM 6;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX
3400934292293;NASACORT 55 MCG SUSP NASALE 1;PREPARATIONS NASALES
3400934292705;VAQTA 50U/1ML SUSP INJ 1;VACCINS
3400934300141;ASPIRINE PROTECT 300MG CPR 30;ANTITHROMBOTIQUES
3400934300660;MOSCONTIN LP 200 MG CPR 14;ANALGESIQUES
3400934301261;NASONEX 50 MCG/DOSE SUSP NASALE 120 1;PREPARATIONS NASALES
3400934301322;PIROXICAM BGA 10MG GELULE 30;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX
3400934301490;PIROXICAM BGA 20MG GELULE 15;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX
3400934301551;KYTRIL 2MG CPR 1;ANTIEMETIQUES ET ANTINAUSEEUX
3400934304163;OGAST 30MG GELULE 14;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934304392;POTASSIUM GLUCONATE H2 SIROP 250ML 1;SUPPLEMENTS MINERAUX
3400934306754;TAHOR 10MG CPR 28;AGENTS MODIFIANT LES LIPIDES
3400934306815;TAHOR 20MG CPR 28;AGENTS MODIFIANT LES LIPIDES
3400934306983;TAHOR 40MG CPR 28;AGENTS MODIFIANT LES LIPIDES
3400934307065;NATISPRAY 0,30MG SOL BUCCALE 1;MEDICAMENTS EN CARDIOLOGIE
3400934309885;LOPERAMIDE SDZ 2MG GELULE 20;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX
3400934313219;HELIKIT 75 MG PDR ORALE 1;MEDICAMENTS POUR DIAGNOSTIC
3400934314278;TOPALGIC LP 100MG CPR 30;ANALGESIQUES
3400934314568;TOPALGIC LP 150MG CPR 30;ANALGESIQUES
3400934314797;TOPALGIC LP 200MG CPR 30;ANALGESIQUES
3400934315800;EDEX 0,01MG/1ML PDR ET SOL INJ CART 2;MEDICAMENTS UROLOGIQUES
3400934318061;SPIRONOLACTONE PFZ 75MG CPR 30;DIURETIQUES
3400934318580;EDEX 0,02MG/1ML PDR ET SOL INJ CART 2;MEDICAMENTS UROLOGIQUES
3400934323263;AVONEX 0,03MG/0,5ML SOL INJ SER 4;IMMUNOSTIMULANTS
3400934324215;CEBEMYXINE COLLYRE 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934326165;MYDRIATICUM 2MG/0,4ML COLLYRE UNIDOS 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934331138;OXYBUTYNINE EG 5MG CPR 60;MEDICAMENTS UROLOGIQUES
3400934332777;VERAPAMIL SANDOZ 120 MG 1 BOITE DE 56, COMPRIMES P;INHIBITEURS CALCIQUES
3400934333729;AZADOSE 600MG CPR 8;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934338113;IMIGRANE 20MG/0,1ML SOL NASALE 6;ANALGESIQUES
3400934338342;IMIGRANE 10MG/0,1ML SOL NASALE 2;ANALGESIQUES
3400934346965;EAU PPI BSD SOL INJ FV 500ML  1;TOUS AUTRES PRODUITS NON THERAPEUTIQUES
3400934361692;LOPERAMIDE TEVA 2MG CPR 20;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX
3400934362415;DICLOFENAC EG 50MG CPR 30;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX
3400934364884;QUINIMAX 125MG CPR 18;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES
3400934366376;CEFUROXIME BGA 500MG CPR 8;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934368219;LEVODOPA CARBIDOPA TVC 250/25 MG CPR 50;ANTIPARKINSONIENS
3400934368509;LEVODOPA CARBIDOPA TVC 100/10 MG CPR 100;ANTIPARKINSONIENS
3400934373299;RULID 50MG CPR 16;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934373930;HUMALOG 300 UI SOL INJ CART 5;MEDICAMENTS DU DIABETE
3400934375361;ECONAZOLE BGA 1% CREME TUBE 30G 1;ANTIFONGIQUES A USAGE DERMATOLOGIQUE
3400934375590;ECONAZOLE BGA 1% PDR FL 30G 1;ANTIFONGIQUES A USAGE DERMATOLOGIQUE
3400934376313;DIFFERINE 0,1% CREME 1;PREPARATIONS ANTIACNEIQUES
3400934380792;CARTEOL 1% COLLYRE FL 3ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934380914;CARTEOL 2% COLLYRE FL 3ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934384066;XALATAN 0,005% COLLYRE FL 2,5ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934384127;XALATAN 0,005% COLLYRE FL 2,5ML 3;MEDICAMENTS OPHTALMOLOGIQUES
3400934384417;GENOTONORM MINIQUICK 0,6MG/0,25ML 7;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934384585;GENOTONORM MINIQUICK 0,8MG/0,25ML 7;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934384646;GENOTONORM MINIQUICK 1MG/0,25ML 7;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934384707;GENOTONORM MINIQUICK 1,2MG/0,25ML 7;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934384875;GENOTONORM MINIQUICK 1,4MG/0,25ML 7;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934384936;GENOTONORM MINIQUICK 1,6MG/0,25ML 7;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934385018;GENOTONORM MINIQUICK 1,8MG/0,25ML 7;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934385186;GENOTONORM MINIQUICK 2MG/0,25ML 7;HORMONES HYPOPHYSAIRES, HYPOTHALAMIQUES ET ANALOGUES
3400934385247;CLIMASTON 2MG/10MG CPR 28;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934387258;ORAMORPH 10MG/5ML BUV UNIDOSE 5ML 10;ANALGESIQUES
3400934387487;ORAMORPH 30MG/5ML BUV UNIDOSE 5ML 10;ANALGESIQUES
3400934387609;ORAMORPH 100MG/5ML BUV UNIDOSE 5ML 10;ANALGESIQUES
3400934392511;AUGMENTIN 100 MG/12,5 MG/ML ENF PDR 1;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934394232;NARAMIG 2,5MG CPR 6;ANALGESIQUES
3400934394461;ZOPHREN 4MG LYOPHILISAT ORAL 2;ANTIEMETIQUES ET ANTINAUSEEUX
3400934394522;ZOPHREN 4MG LYOPHILISAT ORAL 4;ANTIEMETIQUES ET ANTINAUSEEUX
3400934394812;ZOPHREN 8MG LYOPHILISAT ORAL 2;ANTIEMETIQUES ET ANTINAUSEEUX
3400934394980;ZOPHREN 8MG LYOPHILISAT ORAL 4;ANTIEMETIQUES ET ANTINAUSEEUX
3400934398025;RISPERDAL 1 MG/ML SOL BUV FL 30ML 1;PSYCHOLEPTIQUES
3400934398193;RISPERDAL 1 MG/ML SOL BUV FL 60ML 1;PSYCHOLEPTIQUES
3400934398483;RISPERDAL 1 MG/ML SOL BUV FL 120 ML 1;PSYCHOLEPTIQUES
3400934405969;DICLOFENAC ARW 1% GEL 1;TOPIQUES POUR DOULEURS ARTICULAIRE ET MUSCULAIRE
3400934407512;NORVIR 100 MG CPR 30;ANTIVIRAUX A USAGE SYSTEMIQUE
3400934410413;LANSOPRAZOLE BGR 15MG GELULE 15;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934410642;LANSOPRAZOLE BGR 15MG GELULE 30;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934410932;MORPHINE LAV 20MG/ML INJ 1ML 10;ANALGESIQUES
3400934411014;SODIUM BIC BSD 1,4% INJ FV 1000ML 1;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION
3400934415494;LANSOPRAZOLE BGR 30MG GELULE 7;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934415555;LANSOPRAZOLE BGR 30MG GELULE 14;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934415784;LANSOPRAZOLE BGR 30MG GELULE 28;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934416446;PRAVASTATINE ACC 40 MG CPR 28;AGENTS MODIFIANT LES LIPIDES
3400934419409;CIFLOX 500MG/5ML GRANULES ORAL 1;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934423079;ADRIGYL 10 000UI/ML SOL BUV FL 10ML 1;VITAMINES
3400934424021;TRANSIPEG 5,9G PDR ORALE SACHET 20;LAXATIFS
3400934424779;PENTASA 1G GRANULES SACHET 120;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX
3400934427381;RISPERDAL 4 MG CPR 30;PSYCHOLEPTIQUES
3400934428043;OROCAL VIT D3 500MG/400UI CPR 60;SUPPLEMENTS MINERAUX
3400934428272;RIVOTRIL 1 MG SOL INJ 6;ANTIEPILEPTIQUES
3400934429804;MALARONE 250MG/100MG CPR 12;ANTIPROTOZOAIRES
3400934429972;TOBRADEX COLLYRE FL 5ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400934433306;GRANUDOXY 100MG CPR 5;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934433474;GRANUDOXY 100MG CPR 15;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934433535;GRANUDOXY 100MG CPR 28;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934433764;AMODEX 1 G CPR DISP 3;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934433825;AMODEX 1 G CPR DISP 6;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934433993;AMODEX 1 G CPR DISP 14;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934436147;VERAPAMIL TEVA 40MG CPR 75;INHIBITEURS CALCIQUES
3400934436376;CARBAMAZEPINE SDZ LP 200MG CPR 30;ANTIEPILEPTIQUES
3400934436895;CARBAMAZEPINE SDZ LP 400MG CPR 30;ANTIEPILEPTIQUES
3400934438738;VENTOLINE 100 MICROGRAMMES SUSP INH 1;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES
3400934446023;SODIUM CHL FRF 0,9% INJ PS 50ML 40;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION
3400934446191;SODIUM CHL FRF 0,9% INJ 100ML 40;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION
3400934446252;SODIUM CHL FRF 0,9% INJ 250ML POCHES 20;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION
3400934447082;GLUCOSE FRF 5% SOL INJ 100ML 40;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION
3400934450853;AUGMENTIN 1G/125MG AD PDR ORALE SACH 8;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934451164;AUGMENTIN 1G/125MG AD PDR ORALE SACH 12;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400934453984;ZOMIG 2,5MG CPR 6;ANALGESIQUES
3400934454127;NORSET 15MG CPR 30;PSYCHOANALEPTIQUES
3400934455186;OGAST 30MG GELULE 28;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934455827;EUPANTOL 40 MG (PANTOPRAZOLE SODIQUE SESQUIHYDRATE;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400934456138;TILCOTIL 20MG CPR 15;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX
3400934464171;PAROEX 0,12% SOL PR BDB FL 300ML 1;PREPARATIONS STOMATOLOGIQUES
3400934465062;ZORAC 0,05% GEL TUBE 60G 1;MEDICAMENTS CONTRE LE PSORIASIS
3400934465352;ZORAC 0,1 P. 100 (TAZAROTENE) 1 TUBE DE 15 G, GEL;MEDICAMENTS CONTRE LE PSORIASIS
3400934466304;ALDACTONE 25MG CPR 30;DIURETIQUES
3400934466823;OESCLIM 37,5 MICROG/24H DISP 8;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400934475696;LANZOR 30MG GELULE 28;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
